"NPTF";"NAV_DATE";"TOTGRP";"GROUPE";"CMON_REF";"CTRI";"LIBELLE";"TRI";"LOCAL_CCY";"NAV_USD";"NAV_LOCAL_CCY";"MNT_REMB2_DEAL";"MNT_REMB";"MNT_REMB2";"MNT_CAP";"MNT_CAP_PTF";"TAUX";"MNT_INT_CR";"MNT_INT_CR_PTF";"MNT_TAXE_REC_CR";"MNT_TAXE_NREC_CR";"MNT_INT_AN";"MNT_TAXE_REC_AN";"MNT_TAXE_NREC_AN";"GAIN_PERTE";"GAIN_PERTE_TCHG";"GAIN_PERTE_KURS";"MNT_REALIS";"MNT_REALIS_TCHG";"MNT_REALIS_KURS";"NRUBR";"CGTI";"CODE_SECT";"CODE_PAYS";"LIBELLE1";"DATECH";"CODE_REMB";"PER_REMB";"DLASTCOUP";"DPROCCOUP";"CODE_REMB2";"PER_REMB2";"TREVENU";"CSERV";"NCONTRAT";"DVAL";"NOVAL";"NCORRESP";"NSUFF";"QUANTITE";"CUSANCE";"COURS";"NB_JOURS_REST";"NB_JOURS_INT";"COURS_REVIENT";"CMON2";"MNT_ACT_CMON2_PTF";"MNT_ACT_CMON2";"MNT_ACT_DEAL";"MNT_CAP_DEAL";"NPTF_DETAIL";"RENDEMENT_POND";"RENDEMENT";"PCT_TAXE_REC";"PCT_TAXE_NREC";"NRUBR_CORR";"LIBELLE2";"MNT_INT_CR_DEAL";"CSTATUS";"NB_JOURS_REND";"TCHG_HISTORIQUE";"CINT_AJUSTEMENT";"CAT_EMET";"TYP_RATING";"CRATING";"CMON_LIM";"MNT_ACT_GROUP";"MNT_INT_CR_GROUP";"NISSUER_GUARANTEED";"TYP_RATING_L";"CRATING_L";"COURS_BID";"COURS_OFFER";"MNT_ACT_DEAL_BID";"MNT_ACT_DEAL_OFFER";"MNT_ACT_BID";"MNT_ACT_OFFER";"NESTI";"NB_JOURS_COUP";"FMULTI";"TAUX2";"MNT_IC_TCHG_PTF";"MNT_IC_NEG_TCHG_PTF";"TYPE_COURSVAL";"DATE_COURS";"NS_PORTFOLIO";"NB_STALE_PRICE";"MNT_AMORTISSEMENT";"MNT_ACT_CMON3";"MNT_ACT_CMON3_PTF";"NEXT";"MNT_IP_PTF";"NO_SEQ";"SEC_INCOME_PTF";"SEC_YIELD";"SEC_MNT_ACT";"SEC_MNT_ACT_DEAL";"SEC_INCOME";"CODE_OID";"INC_YIELD";"CTYPE_INC_YIELD";"CTYPE_RED_YIELD";"AMORT_PRICE";"MNT_AMORTISSEMENT_DEAL";"COURS_TRUE";"COPER_VAL";"DELTA_2";"DOPER_POT";"NEXT_CPT";"CMON_CPT";"IMPORTATION_DATE";"IMPORTED BY"
"9092";31-3-2021 00:00:00;;;;;;;;3974483.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156664.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;3868914.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185874.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;1628302.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;203327.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;325660.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202083.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;232154.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;174176.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;788249.73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159909.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;2500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;134596.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;387849.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202738.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;387849.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;196231.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;387849.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;196234.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;787451.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168974.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;399602.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168975.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;399602.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168976.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;70139.49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;209526.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;1167250.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168891.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;750000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;203119.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;3199329.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156380.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;3602307.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;152232.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;5126483.60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;169206.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;2093500.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;163383.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;3282555.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;196631.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;436695.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;154412.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;582260.43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;154411.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;231250.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160138.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;750000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173904.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;750000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168889.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;750000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168888.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;375000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;163390.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;1500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;189546.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;1200000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185875.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;750000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;207862.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;1915884.77;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202248.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;3907215.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185872.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;6575903.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185879.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;7180591.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;163417.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;5011204.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;186057.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;2840397.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;194574.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;8151140.95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;168970.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;795629.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;159673.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;818160.99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202735.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;272720.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197617.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;896034.54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;156381.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;448017.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197618.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9092";31-3-2021 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141390.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;1500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197206.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197354.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;6750000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190617.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;1500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197356.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202068.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;994690.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202610.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;10827210.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190614.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;3923717.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;191500.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;474484.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180290.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;661954.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180968.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;165488.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;200000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;4000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180288.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;201136.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;192149.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190521.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2980779.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;208500.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;3528746.94;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157161.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2321544.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;137418.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2293441.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146231.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;1111897.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;151970.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;962341.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160528.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2831032.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;146259.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197202.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;5000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;201134.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;3000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180287.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;7120878.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;202587.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;3555555.19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180286.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;4852909.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180291.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;3452422.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160527.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;3028085.69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157405.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;181060.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;6254406.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;208152.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2475185.40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;191501.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;1594621.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157404.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160065.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;153975.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197205.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;1175300.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;199997.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;10000000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;197207.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2363494.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;190615.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;461365.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;180289.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"9093";31-3-2021 00:00:00;;;;;;;;2500000.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;208501.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
